index,Order ID,Date,Status,Fulfilment,Sales Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship-city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
98153,402-3554179-4938701,06-23-22,Shipped,Amazon,Amazon.in,Expedited,SET350,SET350-KR-NP-XXL,Set,XXL,B09RKD2FDC,Shipped,1,INR,1088.0,KANPUR,UTTAR PRADESH,208011.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
77939,171-9748434-2989117,05-08-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET184,SET184-KR-PP-XL,Set,XL,B08W8DJG7F,Shipped,1,INR,573.0,CHANDIGARH,CHANDIGARH,160020.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-TREXU6MY3SEMI,Amazon PLCC Free-Financing Universal Merchant AAT-RVL5KAXRIWHV2,Amazon PLCC Free-Financing Universal Merchant AAT-BS2QIL3ZUUJDC,Amazon PLCC Free-Financing Universal Merchant AAT-BD2QQYQLU3K3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7Z5FYSWV55YJ6,Amazon PLCC Free-Financing Universal Merchant AAT-KQRYFJZLTA6E2,Amazon PLCC Free-Financing Universal Merchant AAT-F6SN46VZWQOQI,Amazon PLCC Free-Financing Universal Merchant AAT-GL6VKXK3MYVP4,Amazon PLCC Free-Financing Universal Merchant AAT-26CRLBGU7BZ4I,Amazon PLCC Free-Financing Universal Merchant AAT-EC3WUB2OYMZJY,Amazon PLCC Free-Financing Universal Merchant AAT-LLHTF3J4EFYUO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
128647,406-0314758-7265959,06-01-22,Shipped,Amazon,Amazon.in,Expedited,JNE3764,JNE3764-KR-M,kurta,M,B09K3TM23C,Shipped,1,INR,399.0,DHAULPUR,RAJASTHAN,328001.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
88990,404-9999233-8594715,05-02-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3714,JNE3714-KR-XS,kurta,XS,B099F9SKHN,Shipped,1,INR,459.0,PANCHKULA,HARYANA,134109.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-3R6UGYISJQCKA,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
104284,408-2424782-5626765,06-18-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3799,JNE3799-KR-XXL,kurta,XXL,B09SDYBW5P,Shipped,1,INR,626.0,DURGAPUR,WEST BENGAL,713203.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-3CSO6PTXOFDTO,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-7L53RVBBSPI3S,Amazon PLCC Free-Financing Universal Merchant AAT-FXGH5APHPAWRQ,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4",False,Easy Ship,False
117657,406-6504419-0253154,06-08-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,Shipped,1,INR,735.0,CHENNAI,TAMIL NADU,600097.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-SL3Y2YRMAUNFC,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-AMKH7SAAONETC,Amazon PLCC Free-Financing Universal Merchant AAT-56XNPXK2K7OLI,Amazon PLCC Free-Financing Universal Merchant AAT-6XVEGAWJUJYXG,Amazon PLCC Free-Financing Universal Merchant AAT-ZBCRDPHJI4UDO,Amazon PLCC Free-Financing Universal Merchant AAT-CMBNOJYSQPOPS,Amazon PLCC Free-Financing Universal Merchant AAT-IBN3WODYJ44YC,Amazon PLCC Free-Financing Universal Merchant AAT-W2F65W44TEYES,Amazon PLCC Free-Financing Universal Merchant AAT-ZBGDWJCP6BTLE,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
30168,403-8860022-0290733,04-12-22,Shipped,Amazon,Amazon.in,Expedited,JNE3675,JNE3675-TU-L,Top,L,B09432M4NC,Shipped,1,INR,545.0,SURAT,Gujarat,394221.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
123551,406-1835133-0278755,06-04-22,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-M,kurta,M,B081WY1SP3,Shipped,1,INR,435.0,Modinagar,UTTAR PRADESH,201204.0,IN,,False,,False
41870,404-6038311-2328308,04-05-22,Shipped,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XXXL,kurta,3XL,B081WZ4T3V,Shipped,1,INR,449.0,PUNE,MAHARASHTRA,411038.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
9338,407-1019970-3930739,04-24-22,Cancelled,Merchant,Amazon.in,Standard,JNE3818,JNE3818-KR-M,kurta,M,B09LV1K1PD,,0,INR,475.24,Bangalore,KARNATAKA,560048.0,IN,,False,Easy Ship,
100478,405-2955522-3037909,06-21-22,Shipped,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-XS,kurta,XS,B09HMY3YLT,Shipped,1,INR,422.0,HYDERABAD,TELANGANA,500081.0,IN,,False,,False
87807,402-8914218-4330766,05-02-22,Shipped,Amazon,Amazon.in,Expedited,SET324,SET324-KR-NP-M,Set,M,B09NQ4NM75,Shipped,1,INR,597.0,CHANNAPATNA,KARNATAKA,562160.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
32560,402-4076731-7737954,04-11-22,Cancelled,Merchant,Amazon.in,Standard,SET365,SET365-KR-NP-XL,Set,XL,B09QJ5TLLD,,0,INR,981.25,KOLKATA,WEST BENGAL,700051.0,IN,,False,Easy Ship,
82484,403-8541634-6092351,05-05-22,Shipped,Amazon,Amazon.in,Expedited,SET265,SET265-KR-NP-M,Set,M,B0983DBK44,Shipped,1,INR,835.0,Rajahmundry,ANDHRA PRADESH,533101.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
67416,171-0534152-7879535,05-17-22,Shipped,Amazon,Amazon.in,Expedited,J0003,J0003-SET-XXL,Set,XXL,B0894XKVH3,Shipped,1,INR,696.0,SHIMLA,HIMACHAL PRADESH,171009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
45660,405-9115612-8645163,04-03-22,Shipped,Amazon,Amazon.in,Expedited,SET347,SET347-KR-NP-M,Set,M,B09RKF9KV8,Shipped,1,INR,791.0,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,
95754,407-6682219-5662707,06-25-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3761,JNE3761-KR-M,kurta,M,B099F9P2B9,Cancelled,0,,,VEMULAWADA,TELANGANA,505302.0,IN,,False,,False
53065,404-6228569-1618747,05-28-22,Shipped,Amazon,Amazon.in,Expedited,J0012,J0012-SKD-L,Set,L,B0894XGSH9,Shipped,1,INR,1199.0,RAJAHMUNDRY,ANDHRA PRADESH,533106.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
62342,171-0347830-4061903,05-21-22,Shipped,Amazon,Amazon.in,Expedited,JNE3690,JNE3690-TU-XS,Top,XS,B094FH578D,Shipped,1,INR,545.0,BENGALURU,KARNATAKA,560037.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
29728,408-2278019-5057168,04-13-22,Shipped,Amazon,Amazon.in,Expedited,SET304,SET304-KR-DPT-M,Set,M,B09K3LRFQF,Shipped,1,INR,1186.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,
93399,171-4573101-0901126,06-27-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3291,JNE3291-KR-L,kurta,L,B07R5X9WJB,Unshipped,2,INR,998.0,COIMBATORE,TAMIL NADU,641014.0,IN,,False,,False
43198,408-0289702-2591504,04-04-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,SET197,SET197-KR-NP-XXL,Set,XXL,B08B3YH18X,Shipped,1,INR,730.0,Chitrada village,ANDHRA PRADESH,533450.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-XXRCW6NZEPZI4,Amazon PLCC Free-Financing Universal Merchant AAT-R7GXNZWISTRFA,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-ZYL5UPUNW6T62,Amazon PLCC Free-Financing Universal Merchant AAT-G5ZRX4BZOIODU,Amazon PLCC Free-Financing Universal Merchant AAT-P3CSUAK4HTEP2,Amazon PLCC Free-Financing Universal Merchant AAT-YFJA6XMAMWZSK,Amazon PLCC Free-Financing Universal Merchant AAT-K66BSCE2J2V5E,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,
113342,171-8079416-8705960,06-11-22,Shipped,Amazon,Amazon.in,Expedited,JNE3797,JNE3797-KR-A-S,Western Dress,S,B09TH4H7T2,Shipped,1,INR,725.0,BANGALORE,KARNATAKA,560093.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,False
24210,403-6992955-5888361,04-16-22,Shipped,Amazon,Amazon.in,Expedited,JNE3510,JNE3510-KR-XXL,kurta,XXL,B08WQ1W4JV,Shipped,1,INR,442.0,MUMBAI,MAHARASHTRA,400071.0,IN,,False,,
5799,405-5193554-2899520,04-27-22,Shipped,Amazon,Amazon.in,Expedited,SET405,SET405-KR-NP-M,Set,M,B09QJ5M6TW,Shipped,1,INR,725.0,Chennai,TAMIL NADU,600037.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
28098,407-2021885-1820339,04-14-22,Shipped,Amazon,Amazon.in,Expedited,SET094,SET094-KR-NP-XL,Set,XL,B07S3J1W8X,Shipped,1,INR,758.0,NEW DELHI,DELHI,110062.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
75576,405-0084646-8488304,05-10-22,Shipped - Delivered to Buyer,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-S,Western Dress,S,B09SDYQ3WG,Shipped,1,INR,771.0,BENGALURU,KARNATAKA,560012.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-FYWJCQHU2XQ2U,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-URPEBMPS7TSPE,Amazon PLCC Free-Financing Universal Merchant AAT-5ZEB2OGNZ32MC,Amazon PLCC Free-Financing Universal Merchant AAT-ZF7YE6D3FPHMI,Amazon PLCC Free-Financing Universal Merchant AAT-TNYHCYLOWRIHK,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
14370,402-8632342-1390733,04-21-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3065,JNE3065-KR-XL,kurta,XL,B07HWVCR9H,Cancelled,0,,,PATNA,BIHAR,800004.0,IN,,False,,
34525,408-0680934-7050711,04-10-22,Cancelled,Merchant,Amazon.in,Standard,J0239,J0239-SKD-XXL,Set,XXL,B0925XD2Q6,,0,,,SILCHAR,ASSAM,788006.0,IN,,False,Easy Ship,
98526,171-4097061-7787564,06-22-22,Shipped - Picked Up,Merchant,Amazon.in,Standard,SET183,SET183-KR-DH-M,Set,M,B08B3Z2YY3,Shipped,1,INR,759.0,TIRUNELVELI,TAMIL NADU,627011.0,IN,"Amazon PLCC Free-Financing Universal Merchant AAT-WNKTBO3K27EJC,Amazon PLCC Free-Financing Universal Merchant AAT-QX3UCCJESKPA2,Amazon PLCC Free-Financing Universal Merchant AAT-5QQ7BIYYQEDN2,Amazon PLCC Free-Financing Universal Merchant AAT-DSJ2QRXXWXVMQ,Amazon PLCC Free-Financing Universal Merchant AAT-CXJHMC2YJUK76,Amazon PLCC Free-Financing Universal Merchant AAT-CC4FAVTYR4X7C,Amazon PLCC Free-Financing Universal Merchant AAT-EWAPBB6BDRGM6,Amazon PLCC Free-Financing Universal Merchant AAT-EOKPWFWYW7Y6I,Amazon PLCC Free-Financing Universal Merchant AAT-NT3ZJJGQ3JK3Q,Amazon PLCC Free-Financing Universal Merchant AAT-7IFG6TWAZNCBQ,Amazon PLCC Free-Financing Universal Merchant AAT-BOWEMQBNNNHBK,Amazon PLCC Free-Financing Universal Merchant AAT-SKYXW7T3UZBGO,Amazon PLCC Free-Financing Universal Merchant AAT-ONHQI6RQUNGB6,Amazon PLCC Free-Financing Universal Merchant AAT-UFMRPWCRGE2ZM,Amazon PLCC Free-Financing Universal Merchant AAT-SF4YGC5K3O574,Amazon PLCC Free-Financing Universal Merchant AAT-SUBB5QVZKACYG,Amazon PLCC Free-Financing Universal Merchant AAT-CF5ZF57364I7G,Amazon PLCC Free-Financing Universal Merchant AAT-TNYBHEAO7HOHO,Amazon PLCC Free-Financing Universal Merchant AAT-BRSZZ45H6MHAO,Amazon PLCC Free-Financing Universal Merchant AAT-MKLXOOZWQL7GO,Amazon PLCC Free-Financing Universal Merchant AAT-CB7UNXEXGIJTC,Amazon PLCC Free-Financing Universal Merchant #MP-gzasho-1593152694811,Amazon PLCC Free-Financing Universal Merchant AAT-WLBA4GZ52EAH4,Amazon PLCC Free-Financing Universal Merchant AAT-QMFZ3M7T5NPDS,Amazon PLCC Free-Financing Universal Merchant #MP-pmilan-1601980554292",False,Easy Ship,False
